Delta_with_1_last_read_pattern,Delta_with_1_last_read_most_frequent_delta,Delta_with_1_last_read_mean_abs_delta,Delta_with_1_last_read_n_stride_changes,Delta_with_1_last_write_pattern,Delta_with_1_last_write_most_frequent_delta,Delta_with_1_last_write_mean_abs_delta,Delta_with_1_last_write_n_stride_changes,Delta_with_2_last_read_pattern,Delta_with_2_last_read_most_frequent_delta,Delta_with_2_last_read_mean_abs_delta,Delta_with_2_last_read_n_stride_changes,Delta_with_2_last_write_pattern,Delta_with_2_last_write_most_frequent_delta,Delta_with_2_last_write_mean_abs_delta,Delta_with_2_last_write_n_stride_changes,Delta_with_3_last_read_pattern,Delta_with_3_last_read_most_frequent_delta,Delta_with_3_last_read_mean_abs_delta,Delta_with_3_last_read_n_stride_changes,Delta_with_3_last_write_pattern,Delta_with_3_last_write_most_frequent_delta,Delta_with_3_last_write_mean_abs_delta,Delta_with_3_last_write_n_stride_changes,Delta_with_1_next_read_pattern,Delta_with_1_next_read_most_frequent_delta,Delta_with_1_next_read_mean_abs_delta,Delta_with_1_next_read_n_stride_changes,Delta_with_1_next_write_pattern,Delta_with_1_next_write_most_frequent_delta,Delta_with_1_next_write_mean_abs_delta,Delta_with_1_next_write_n_stride_changes,Delta_with_2_next_read_pattern,Delta_with_2_next_read_most_frequent_delta,Delta_with_2_next_read_mean_abs_delta,Delta_with_2_next_read_n_stride_changes,Delta_with_2_next_write_pattern,Delta_with_2_next_write_most_frequent_delta,Delta_with_2_next_write_mean_abs_delta,Delta_with_2_next_write_n_stride_changes,Delta_with_3_next_read_pattern,Delta_with_3_next_read_most_frequent_delta,Delta_with_3_next_read_mean_abs_delta,Delta_with_3_next_read_n_stride_changes,Delta_with_3_next_write_pattern,Delta_with_3_next_write_most_frequent_delta,Delta_with_3_next_write_mean_abs_delta,Delta_with_3_next_write_n_stride_changes,code_segment_transitions,n_reads,n_writes,dominant_type_subsequence,entropy_of_addresses,entropy_of_pc
"0.0,4.0,0.0,0.0,0.0,84.0,-88.0,0.0",0,22.0,1,"-4.0,4.0,4.0,0.0,0.0,84.0,-4.0,-4.0",-4,13.0,2,"-4.0,-80.0,-80.0,4.0,4.0,84.0,-4.0,-4.0",-4,33.0,2,"0.0,4.0,0.0,0.0,4.0,88.0,0.0,0.0",0,12.0,0,"-4.0,0.0,0.0,0.0,-80.0,4.0,0.0,-4.0",0,11.5,2,"-4.0,0.0,0.0,4.0,4.0,84.0,-4.0,-4.0",-4,13.0,2,"4.0,0.0,0.0,0.0,84.0,-88.0,4.0,4.0",4,23.0,2,"4.0,0.0,-4.0,-4.0,-4.0,-88.0,0.0,4.0",-4,13.5,2,"4.0,0.0,84.0,-4.0,0.0,-84.0,4.0,4.0",4,23.0,2,"0.0,0.0,0.0,0.0,0.0,-84.0,0.0,0.0",0,10.5,0,"88.0,-4.0,0.0,0.0,0.0,-84.0,92.0,92.0",0,45.0,2,"0.0,-4.0,-4.0,-4.0,-4.0,-84.0,4.0,0.0",-4,13.0,1,0,5,3,R (5),1.4056390622295665,2.1556390622295662
"4.0,0.0,0.0,0.0,88.0,-92.0,0.0,4.0",0,23.5,2,"4.0,4.0,0.0,0.0,88.0,-4.0,-4.0,4.0",4,13.5,2,"-84.0,-84.0,4.0,4.0,88.0,-4.0,-4.0,-88.0",-84,45.0,2,"4.0,0.0,0.0,4.0,92.0,0.0,0.0,4.0",0,13.0,0,"0.0,0.0,0.0,-84.0,4.0,0.0,-4.0,0.0",0,11.5,2,"0.0,0.0,4.0,4.0,88.0,-4.0,-4.0,0.0",0,13.0,1,"0.0,0.0,0.0,88.0,-92.0,4.0,4.0,0.0",0,23.5,2,"0.0,-4.0,-4.0,-4.0,-92.0,0.0,4.0,0.0",0,13.5,1,"0.0,88.0,-4.0,0.0,-88.0,4.0,4.0,0.0",0,23.5,2,"0.0,0.0,0.0,0.0,-88.0,0.0,0.0,0.0",0,11.0,0,"-4.0,0.0,0.0,0.0,-88.0,96.0,96.0,-4.0",0,36.0,2,"-4.0,-4.0,-4.0,-4.0,-88.0,4.0,0.0,-4.0",-4,14.0,2,0,6,2,R (6),1.2987949406953985,2.1556390622295662
"0.0,0.0,0.0,92.0,-96.0,0.0,4.0,0.0",0,24.0,2,"4.0,0.0,0.0,92.0,-4.0,-4.0,4.0,4.0",4,14.0,2,"-88.0,4.0,4.0,92.0,-4.0,-4.0,-92.0,-92.0",4,47.5,2,"0.0,0.0,4.0,96.0,0.0,0.0,4.0,0.0",0,13.0,0,"0.0,0.0,-88.0,4.0,0.0,-4.0,0.0,0.0",0,12.0,2,"0.0,4.0,4.0,92.0,-4.0,-4.0,0.0,0.0",0,13.5,1,"0.0,0.0,92.0,-96.0,4.0,4.0,0.0,0.0",0,24.5,2,"-4.0,-4.0,-4.0,-96.0,0.0,4.0,0.0,-4.0",-4,14.5,2,"92.0,-4.0,0.0,-92.0,4.0,4.0,0.0,96.0",0,36.5,2,"0.0,0.0,0.0,-92.0,0.0,0.0,0.0,0.0",0,11.5,0,"0.0,0.0,0.0,-92.0,100.0,100.0,-4.0,0.0",0,37.0,2,"-4.0,-4.0,-4.0,-92.0,4.0,0.0,-4.0,-4.0",-4,14.5,2,0,5,3,R (5),1.2987949406953985,2.1556390622295662
"0.0,0.0,96.0,-100.0,0.0,4.0,0.0,0.0",0,25.0,2,"0.0,0.0,96.0,-4.0,-4.0,4.0,4.0,0.0",0,14.0,2,"4.0,4.0,96.0,-4.0,-4.0,-96.0,-96.0,4.0",4,38.5,2,"0.0,4.0,100.0,0.0,0.0,4.0,0.0,0.0",0,13.5,0,"0.0,-92.0,4.0,0.0,-4.0,0.0,0.0,0.0",0,12.5,2,"4.0,4.0,96.0,-4.0,-4.0,0.0,0.0,4.0",4,14.5,2,"0.0,96.0,-100.0,4.0,4.0,0.0,0.0,0.0",0,25.5,2,"-4.0,-4.0,-100.0,0.0,4.0,0.0,-4.0,-4.0",-4,15.0,2,"-4.0,0.0,-96.0,4.0,4.0,0.0,100.0,-4.0",-4,26.5,2,"0.0,0.0,-96.0,0.0,0.0,0.0,0.0,0.0",0,12.0,0,"0.0,0.0,-96.0,104.0,104.0,-4.0,0.0,0.0",0,38.5,2,"-4.0,-4.0,-96.0,4.0,0.0,-4.0,-4.0,-4.0",-4,15.0,2,0,6,2,R (6),1.2987949406953985,2.25
"0.0,100.0,-104.0,0.0,4.0,0.0,0.0,0.0",0,26.0,2,"0.0,100.0,-4.0,-4.0,4.0,4.0,0.0,0.0",0,14.5,2,"4.0,100.0,-4.0,-4.0,-100.0,-100.0,4.0,4.0",4,40.0,2,"4.0,104.0,0.0,0.0,4.0,0.0,0.0,4.0",0,14.5,0,"-96.0,4.0,0.0,-4.0,0.0,0.0,0.0,-100.0",0,25.5,2,"4.0,100.0,-4.0,-4.0,0.0,0.0,4.0,4.0",4,15.0,2,"100.0,-104.0,4.0,4.0,0.0,0.0,0.0,104.0",0,39.5,2,"-4.0,-104.0,0.0,4.0,0.0,-4.0,-4.0,-4.0",-4,15.5,2,"0.0,-100.0,4.0,4.0,0.0,104.0,-4.0,0.0",0,27.0,2,"0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0",0,12.5,0,"0.0,-100.0,108.0,108.0,-4.0,0.0,0.0,0.0",0,40.0,2,"-4.0,-100.0,4.0,0.0,-4.0,-4.0,-4.0,-4.0",-4,15.5,2,0,6,2,R (6),1.2987949406953985,2.25
"104.0,-108.0,0.0,4.0,0.0,0.0,0.0,108.0",0,40.5,2,"104.0,-4.0,-4.0,4.0,4.0,0.0,0.0,108.0",-4,28.5,2,"104.0,-4.0,-4.0,-104.0,-104.0,4.0,4.0,108.0",-4,54.5,2,"108.0,0.0,0.0,4.0,0.0,0.0,4.0,112.0",0,28.5,0,"4.0,0.0,-4.0,0.0,0.0,0.0,-104.0,4.0",0,14.5,2,"104.0,-4.0,-4.0,0.0,0.0,4.0,4.0,108.0",-4,28.5,2,"-108.0,4.0,4.0,0.0,0.0,0.0,108.0,-112.0",0,42.0,2,"-108.0,0.0,4.0,0.0,-4.0,-4.0,-4.0,-112.0",-4,29.5,2,"-104.0,4.0,4.0,0.0,108.0,-4.0,0.0,-108.0",4,41.5,2,"-104.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.0",0,26.5,0,"-104.0,112.0,112.0,-4.0,0.0,0.0,0.0,-108.0",0,55.0,2,"-104.0,4.0,0.0,-4.0,-4.0,-4.0,-4.0,-108.0",-4,29.0,2,0,6,2,R (6),1.75,2.25
"-112.0,0.0,4.0,0.0,0.0,0.0,112.0,-116.0",0,43.0,2,"-4.0,-4.0,4.0,4.0,0.0,0.0,112.0,-4.0",-4,16.5,2,"-4.0,-4.0,-108.0,-108.0,4.0,4.0,112.0,-4.0",-4,43.5,2,"0.0,0.0,4.0,0.0,0.0,4.0,116.0,0.0",0,15.5,0,"0.0,-4.0,0.0,0.0,0.0,-108.0,4.0,0.0",0,14.5,1,"-4.0,-4.0,0.0,0.0,4.0,4.0,112.0,-4.0",-4,16.5,2,"4.0,4.0,0.0,0.0,0.0,112.0,-116.0,4.0",4,30.0,2,"0.0,4.0,0.0,-4.0,-4.0,-4.0,-116.0,0.0",0,16.5,1,"4.0,4.0,0.0,112.0,-4.0,0.0,-112.0,4.0",4,30.0,2,"0.0,0.0,0.0,0.0,0.0,0.0,-112.0,0.0",0,14.0,0,"116.0,116.0,-4.0,0.0,0.0,0.0,-112.0,120.0",0,58.5,2,"4.0,0.0,-4.0,-4.0,-4.0,-4.0,-112.0,4.0",-4,17.0,2,0,6,2,R (6),1.4056390622295665,2.1556390622295662
"0.0,4.0,0.0,0.0,0.0,116.0,-120.0,0.0",0,30.0,1,"-4.0,4.0,4.0,0.0,0.0,116.0,-4.0,-4.0",-4,17.0,2,"-4.0,-112.0,-112.0,4.0,4.0,116.0,-4.0,-4.0",-4,45.0,2,"0.0,4.0,0.0,0.0,4.0,120.0,0.0,0.0",0,16.0,0,"-4.0,0.0,0.0,0.0,-112.0,4.0,0.0,-4.0",0,15.5,2,"-4.0,0.0,0.0,4.0,4.0,116.0,-4.0,-4.0",-4,17.0,2,"4.0,0.0,0.0,0.0,116.0,-120.0,4.0,4.0",4,31.0,2,"4.0,0.0,-4.0,-4.0,-4.0,-120.0,0.0,4.0",-4,17.5,2,"4.0,0.0,116.0,-4.0,0.0,-116.0,4.0,4.0",4,31.0,2,"0.0,0.0,0.0,0.0,0.0,-116.0,0.0,0.0",0,14.5,0,"120.0,-4.0,0.0,0.0,0.0,-116.0,124.0,124.0",0,61.0,2,"0.0,-4.0,-4.0,-4.0,-4.0,-116.0,4.0,0.0",-4,17.0,1,0,5,3,R (5),1.4056390622295665,2.1556390622295662
"4.0,0.0,0.0,0.0,120.0,-124.0,0.0,4.0",0,31.5,2,"4.0,4.0,0.0,0.0,120.0,-4.0,-4.0,4.0",4,17.5,2,"-116.0,-116.0,4.0,4.0,120.0,-4.0,-4.0,-120.0",-116,61.0,2,"4.0,0.0,0.0,4.0,124.0,0.0,0.0,4.0",0,17.0,0,"0.0,0.0,0.0,-116.0,4.0,0.0,-4.0,0.0",0,15.5,2,"0.0,0.0,4.0,4.0,120.0,-4.0,-4.0,0.0",0,17.0,1,"0.0,0.0,0.0,120.0,-124.0,4.0,4.0,0.0",0,31.5,2,"0.0,-4.0,-4.0,-4.0,-124.0,0.0,4.0,0.0",0,17.5,1,"0.0,120.0,-4.0,0.0,-120.0,4.0,4.0,0.0",0,31.5,2,"0.0,0.0,0.0,0.0,-120.0,0.0,0.0,0.0",0,15.0,0,"-4.0,0.0,0.0,0.0,-120.0,128.0,128.0,-4.0",0,48.0,2,"-4.0,-4.0,-4.0,-4.0,-120.0,4.0,0.0,-4.0",-4,18.0,2,0,6,2,R (6),1.2987949406953985,2.1556390622295662
"0.0,0.0,0.0,124.0,-128.0,0.0,4.0,0.0",0,32.0,2,"4.0,0.0,0.0,124.0,-4.0,-4.0,4.0,4.0",4,18.0,2,"-120.0,4.0,4.0,124.0,-4.0,-4.0,-124.0,-124.0",4,63.5,2,"0.0,0.0,4.0,128.0,0.0,0.0,4.0,0.0",0,17.0,0,"0.0,0.0,-120.0,4.0,0.0,-4.0,0.0,0.0",0,16.0,2,"0.0,4.0,4.0,124.0,-4.0,-4.0,0.0,0.0",0,17.5,1,"0.0,0.0,124.0,-128.0,4.0,4.0,0.0,0.0",0,32.5,2,"-4.0,-4.0,-4.0,-128.0,0.0,4.0,0.0,-4.0",-4,18.5,2,"124.0,-4.0,0.0,-124.0,4.0,4.0,0.0,128.0",0,48.5,2,"0.0,0.0,0.0,-124.0,0.0,0.0,0.0,0.0",0,15.5,0,"0.0,0.0,0.0,-124.0,132.0,132.0,-4.0,0.0",0,49.0,2,"-4.0,-4.0,-4.0,-124.0,4.0,0.0,-4.0,-4.0",-4,18.5,2,0,5,3,R (5),1.2987949406953985,2.1556390622295662
"0.0,0.0,128.0,-132.0,0.0,4.0,0.0,0.0",0,33.0,2,"0.0,0.0,128.0,-4.0,-4.0,4.0,4.0,0.0",0,18.0,2,"4.0,4.0,128.0,-4.0,-4.0,-128.0,-128.0,4.0",4,50.5,2,"0.0,4.0,132.0,0.0,0.0,4.0,0.0,0.0",0,17.5,0,"0.0,-124.0,4.0,0.0,-4.0,0.0,0.0,0.0",0,16.5,2,"4.0,4.0,128.0,-4.0,-4.0,0.0,0.0,4.0",4,18.5,2,"0.0,128.0,-132.0,4.0,4.0,0.0,0.0,0.0",0,33.5,2,"-4.0,-4.0,-132.0,0.0,4.0,0.0,-4.0,-4.0",-4,19.0,2,"-4.0,0.0,-128.0,4.0,4.0,0.0,132.0,-4.0",-4,34.5,2,"0.0,0.0,-128.0,0.0,0.0,0.0,0.0,0.0",0,16.0,0,"0.0,0.0,-128.0,136.0,136.0,-4.0,0.0,0.0",0,50.5,2,"-4.0,-4.0,-128.0,4.0,0.0,-4.0,-4.0,-4.0",-4,19.0,2,0,6,2,R (6),1.2987949406953985,2.25
"0.0,132.0,-136.0,0.0,4.0,0.0,0.0,0.0",0,34.0,2,"0.0,132.0,-4.0,-4.0,4.0,4.0,0.0,0.0",0,18.5,2,"4.0,132.0,-4.0,-4.0,-132.0,-132.0,4.0,4.0",4,52.0,2,"4.0,136.0,0.0,0.0,4.0,0.0,0.0,4.0",0,18.5,0,"-128.0,4.0,0.0,-4.0,0.0,0.0,0.0,-132.0",0,33.5,2,"4.0,132.0,-4.0,-4.0,0.0,0.0,4.0,4.0",4,19.0,2,"132.0,-136.0,4.0,4.0,0.0,0.0,0.0,136.0",0,51.5,2,"-4.0,-136.0,0.0,4.0,0.0,-4.0,-4.0,-4.0",-4,19.5,2,"0.0,-132.0,4.0,4.0,0.0,136.0,-4.0,0.0",0,35.0,2,"0.0,-132.0,0.0,0.0,0.0,0.0,0.0,0.0",0,16.5,0,"0.0,-132.0,140.0,140.0,-4.0,0.0,0.0,0.0",0,52.0,2,"-4.0,-132.0,4.0,0.0,-4.0,-4.0,-4.0,-4.0",-4,19.5,2,0,6,2,R (6),1.2987949406953985,2.25
"136.0,-140.0,0.0,4.0,0.0,0.0,0.0,140.0",0,52.5,2,"136.0,-4.0,-4.0,4.0,4.0,0.0,0.0,140.0",-4,36.5,2,"136.0,-4.0,-4.0,-136.0,-136.0,4.0,4.0,140.0",-4,70.5,2,"140.0,0.0,0.0,4.0,0.0,0.0,4.0,144.0",0,36.5,0,"4.0,0.0,-4.0,0.0,0.0,0.0,-136.0,4.0",0,18.5,2,"136.0,-4.0,-4.0,0.0,0.0,4.0,4.0,140.0",-4,36.5,2,"-140.0,4.0,4.0,0.0,0.0,0.0,140.0,-144.0",0,54.0,2,"-140.0,0.0,4.0,0.0,-4.0,-4.0,-4.0,-144.0",-4,37.5,2,"-136.0,4.0,4.0,0.0,140.0,-4.0,0.0,-140.0",4,53.5,2,"-136.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.0",0,34.5,0,"-136.0,144.0,144.0,-4.0,0.0,0.0,0.0,-140.0",0,71.0,2,"-136.0,4.0,0.0,-4.0,-4.0,-4.0,-4.0,-140.0",-4,37.0,2,0,6,2,R (6),1.75,2.25
"-144.0,0.0,4.0,0.0,0.0,0.0,144.0,-148.0",0,55.0,2,"-4.0,-4.0,4.0,4.0,0.0,0.0,144.0,-4.0",-4,20.5,2,"-4.0,-4.0,-140.0,-140.0,4.0,4.0,144.0,-4.0",-4,55.5,2,"0.0,0.0,4.0,0.0,0.0,4.0,148.0,0.0",0,19.5,0,"0.0,-4.0,0.0,0.0,0.0,-140.0,4.0,0.0",0,18.5,1,"-4.0,-4.0,0.0,0.0,4.0,4.0,144.0,-4.0",-4,20.5,2,"4.0,4.0,0.0,0.0,0.0,144.0,-148.0,4.0",4,38.0,2,"0.0,4.0,0.0,-4.0,-4.0,-4.0,-148.0,0.0",0,20.5,1,"4.0,4.0,0.0,144.0,-4.0,0.0,-144.0,4.0",4,38.0,2,"0.0,0.0,0.0,0.0,0.0,0.0,-144.0,0.0",0,18.0,0,"148.0,148.0,-4.0,0.0,0.0,0.0,-144.0,152.0",0,74.5,2,"4.0,0.0,-4.0,-4.0,-4.0,-4.0,-144.0,4.0",-4,21.0,2,0,6,2,R (6),1.4056390622295665,2.1556390622295662
"0.0,4.0,0.0,0.0,0.0,148.0,-152.0,0.0",0,38.0,1,"-4.0,4.0,4.0,0.0,0.0,148.0,-4.0,-4.0",-4,21.0,2,"-4.0,-144.0,-144.0,4.0,4.0,148.0,-4.0,-4.0",-4,57.0,2,"0.0,4.0,0.0,0.0,4.0,152.0,0.0,0.0",0,20.0,0,"-4.0,0.0,0.0,0.0,-144.0,4.0,0.0,-4.0",0,19.5,2,"-4.0,0.0,0.0,4.0,4.0,148.0,-4.0,-4.0",-4,21.0,2,"4.0,0.0,0.0,0.0,148.0,-152.0,4.0,4.0",4,39.0,2,"4.0,0.0,-4.0,-4.0,-4.0,-152.0,0.0,4.0",-4,21.5,2,"4.0,0.0,148.0,-4.0,0.0,-148.0,4.0,4.0",4,39.0,2,"0.0,0.0,0.0,0.0,0.0,-148.0,0.0,0.0",0,18.5,0,"152.0,-4.0,0.0,0.0,0.0,-148.0,156.0,156.0",0,77.0,2,"0.0,-4.0,-4.0,-4.0,-4.0,-148.0,4.0,0.0",-4,21.0,1,0,5,3,R (5),1.4056390622295665,2.1556390622295662
"4.0,0.0,0.0,0.0,152.0,-156.0,0.0,4.0",0,39.5,2,"4.0,4.0,0.0,0.0,152.0,-4.0,-4.0,4.0",4,21.5,2,"-148.0,-148.0,4.0,4.0,152.0,-4.0,-4.0,-152.0",-148,77.0,2,"4.0,0.0,0.0,4.0,156.0,0.0,0.0,4.0",0,21.0,0,"0.0,0.0,0.0,-148.0,4.0,0.0,-4.0,0.0",0,19.5,2,"0.0,0.0,4.0,4.0,152.0,-4.0,-4.0,0.0",0,21.0,1,"0.0,0.0,0.0,152.0,-156.0,4.0,4.0,0.0",0,39.5,2,"0.0,-4.0,-4.0,-4.0,-156.0,0.0,4.0,0.0",0,21.5,1,"0.0,152.0,-4.0,0.0,-152.0,4.0,4.0,0.0",0,39.5,2,"0.0,0.0,0.0,0.0,-152.0,0.0,0.0,0.0",0,19.0,0,"-4.0,0.0,0.0,0.0,-152.0,160.0,160.0,-4.0",0,60.0,2,"-4.0,-4.0,-4.0,-4.0,-152.0,4.0,0.0,-4.0",-4,22.0,2,0,6,2,R (6),1.2987949406953985,2.1556390622295662
"0.0,0.0,0.0,156.0,-160.0,0.0,4.0,0.0",0,40.0,2,"4.0,0.0,0.0,156.0,-4.0,-4.0,4.0,4.0",4,22.0,2,"-152.0,4.0,4.0,156.0,-4.0,-4.0,-156.0,-156.0",4,79.5,2,"0.0,0.0,4.0,160.0,0.0,0.0,4.0,0.0",0,21.0,0,"0.0,0.0,-152.0,4.0,0.0,-4.0,0.0,0.0",0,20.0,2,"0.0,4.0,4.0,156.0,-4.0,-4.0,0.0,0.0",0,21.5,1,"0.0,0.0,156.0,-160.0,4.0,4.0,0.0,0.0",0,40.5,2,"-4.0,-4.0,-4.0,-160.0,0.0,4.0,0.0,-4.0",-4,22.5,2,"156.0,-4.0,0.0,-156.0,4.0,4.0,0.0,160.0",0,60.5,2,"0.0,0.0,0.0,-156.0,0.0,0.0,0.0,0.0",0,19.5,0,"0.0,0.0,0.0,-156.0,164.0,164.0,-4.0,0.0",0,61.0,2,"-4.0,-4.0,-4.0,-156.0,4.0,0.0,-4.0,-4.0",-4,22.5,2,0,5,3,R (5),1.2987949406953985,2.1556390622295662
"0.0,0.0,160.0,-164.0,0.0,4.0,0.0,0.0",0,41.0,2,"0.0,0.0,160.0,-4.0,-4.0,4.0,4.0,0.0",0,22.0,2,"4.0,4.0,160.0,-4.0,-4.0,-160.0,-160.0,4.0",4,62.5,2,"0.0,4.0,164.0,0.0,0.0,4.0,0.0,0.0",0,21.5,0,"0.0,-156.0,4.0,0.0,-4.0,0.0,0.0,0.0",0,20.5,2,"4.0,4.0,160.0,-4.0,-4.0,0.0,0.0,4.0",4,22.5,2,"0.0,160.0,-164.0,4.0,4.0,0.0,0.0,0.0",0,41.5,2,"-4.0,-4.0,-164.0,0.0,4.0,0.0,-4.0,-4.0",-4,23.0,2,"-4.0,0.0,-160.0,4.0,4.0,0.0,164.0,-4.0",-4,42.5,2,"0.0,0.0,-160.0,0.0,0.0,0.0,0.0,0.0",0,20.0,0,"0.0,0.0,-160.0,168.0,168.0,-4.0,0.0,0.0",0,62.5,2,"-4.0,-4.0,-160.0,4.0,0.0,-4.0,-4.0,-4.0",-4,23.0,2,0,6,2,R (6),1.2987949406953985,2.25
"0.0,164.0,-168.0,0.0,4.0,0.0,0.0,0.0",0,42.0,2,"0.0,164.0,-4.0,-4.0,4.0,4.0,0.0,0.0",0,22.5,2,"4.0,164.0,-4.0,-4.0,-164.0,-164.0,4.0,4.0",4,64.0,2,"4.0,168.0,0.0,0.0,4.0,0.0,0.0,4.0",0,22.5,0,"-160.0,4.0,0.0,-4.0,0.0,0.0,0.0,-164.0",0,41.5,2,"4.0,164.0,-4.0,-4.0,0.0,0.0,4.0,4.0",4,23.0,2,"164.0,-168.0,4.0,4.0,0.0,0.0,0.0,168.0",0,63.5,2,"-4.0,-168.0,0.0,4.0,0.0,-4.0,-4.0,-4.0",-4,23.5,2,"0.0,-164.0,4.0,4.0,0.0,168.0,-4.0,0.0",0,43.0,2,"0.0,-164.0,0.0,0.0,0.0,0.0,0.0,0.0",0,20.5,0,"0.0,-164.0,172.0,172.0,-4.0,0.0,0.0,0.0",0,64.0,2,"-4.0,-164.0,4.0,0.0,-4.0,-4.0,-4.0,-4.0",-4,23.5,2,0,6,2,R (6),1.2987949406953985,2.25
"168.0,-172.0,0.0,4.0,0.0,0.0,0.0,172.0",0,64.5,2,"168.0,-4.0,-4.0,4.0,4.0,0.0,0.0,172.0",-4,44.5,2,"168.0,-4.0,-4.0,-168.0,-168.0,4.0,4.0,172.0",-4,86.5,2,"172.0,0.0,0.0,4.0,0.0,0.0,4.0,176.0",0,44.5,0,"4.0,0.0,-4.0,0.0,0.0,0.0,-168.0,4.0",0,22.5,2,"168.0,-4.0,-4.0,0.0,0.0,4.0,4.0,172.0",-4,44.5,2,"-172.0,4.0,4.0,0.0,0.0,0.0,172.0,-176.0",0,66.0,2,"-172.0,0.0,4.0,0.0,-4.0,-4.0,-4.0,-176.0",-4,45.5,2,"-168.0,4.0,4.0,0.0,172.0,-4.0,0.0,-172.0",4,65.5,2,"-168.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.0",0,42.5,0,"-168.0,176.0,176.0,-4.0,0.0,0.0,0.0,-172.0",0,87.0,2,"-168.0,4.0,0.0,-4.0,-4.0,-4.0,-4.0,-172.0",-4,45.0,2,0,6,2,R (6),1.75,2.25
"-176.0,0.0,4.0,0.0,0.0,0.0,176.0,-180.0",0,67.0,2,"-4.0,-4.0,4.0,4.0,0.0,0.0,176.0,-4.0",-4,24.5,2,"-4.0,-4.0,-172.0,-172.0,4.0,4.0,176.0,-4.0",-4,67.5,2,"0.0,0.0,4.0,0.0,0.0,4.0,180.0,0.0",0,23.5,0,"0.0,-4.0,0.0,0.0,0.0,-172.0,4.0,0.0",0,22.5,1,"-4.0,-4.0,0.0,0.0,4.0,4.0,176.0,-4.0",-4,24.5,2,"4.0,4.0,0.0,0.0,0.0,176.0,-180.0,4.0",4,46.0,2,"0.0,4.0,0.0,-4.0,-4.0,-4.0,-180.0,0.0",0,24.5,1,"4.0,4.0,0.0,176.0,-4.0,0.0,-176.0,4.0",4,46.0,2,"0.0,0.0,0.0,0.0,0.0,0.0,-176.0,0.0",0,22.0,0,"180.0,180.0,-4.0,0.0,0.0,0.0,-176.0,184.0",0,90.5,2,"4.0,0.0,-4.0,-4.0,-4.0,-4.0,-176.0,4.0",-4,25.0,2,0,6,2,R (6),1.4056390622295665,2.1556390622295662
"0.0,4.0,0.0,0.0,0.0,180.0,-184.0,0.0",0,46.0,1,"-4.0,4.0,4.0,0.0,0.0,180.0,-4.0,-4.0",-4,25.0,2,"-4.0,-176.0,-176.0,4.0,4.0,180.0,-4.0,-4.0",-4,69.0,2,"0.0,4.0,0.0,0.0,4.0,184.0,0.0,0.0",0,24.0,0,"-4.0,0.0,0.0,0.0,-176.0,4.0,0.0,-4.0",0,23.5,2,"-4.0,0.0,0.0,4.0,4.0,180.0,-4.0,-4.0",-4,25.0,2,"4.0,0.0,0.0,0.0,180.0,-184.0,4.0,4.0",4,47.0,2,"4.0,0.0,-4.0,-4.0,-4.0,-184.0,0.0,4.0",-4,25.5,2,"4.0,0.0,180.0,-4.0,0.0,-180.0,4.0,4.0",4,47.0,2,"0.0,0.0,0.0,0.0,0.0,-180.0,0.0,0.0",0,22.5,0,"184.0,-4.0,0.0,0.0,0.0,-180.0,188.0,188.0",0,93.0,2,"0.0,-4.0,-4.0,-4.0,-4.0,-180.0,4.0,0.0",-4,25.0,1,0,5,3,R (5),1.4056390622295665,2.1556390622295662
"4.0,0.0,0.0,0.0,184.0,-188.0,0.0,4.0",0,47.5,2,"4.0,4.0,0.0,0.0,184.0,-4.0,-4.0,4.0",4,25.5,2,"-180.0,-180.0,4.0,4.0,184.0,-4.0,-4.0,-184.0",-180,93.0,2,"4.0,0.0,0.0,4.0,188.0,0.0,0.0,4.0",0,25.0,0,"0.0,0.0,0.0,-180.0,4.0,0.0,-4.0,0.0",0,23.5,2,"0.0,0.0,4.0,4.0,184.0,-4.0,-4.0,0.0",0,25.0,1,"0.0,0.0,0.0,184.0,-188.0,4.0,4.0,0.0",0,47.5,2,"0.0,-4.0,-4.0,-4.0,-188.0,0.0,4.0,0.0",0,25.5,1,"0.0,184.0,-4.0,0.0,-184.0,4.0,4.0,0.0",0,47.5,2,"0.0,0.0,0.0,0.0,-184.0,0.0,0.0,0.0",0,23.0,0,"-4.0,0.0,0.0,0.0,-184.0,192.0,192.0,-4.0",0,72.0,2,"-4.0,-4.0,-4.0,-4.0,-184.0,4.0,0.0,-4.0",-4,26.0,2,0,6,2,R (6),1.2987949406953985,2.1556390622295662
